Fecha,url,Plataforma,Performance,Accesibility,Best Practices,SEO,First Contentful Paint (FCP),Total Blocking Time (TBT),Speed Index (SI),Largest Contentful Paint (LCP),Cumulative Layout Shift (CLS),First Input Delay (FID),Interaction to Next Paint (INP),Time to First Byte (TTFB)
2024-01-23 10:32:12,https://www.elpais.com.co/amp/cali/piden-al-alcalde-alejandro-eder-definir-futuro-del-alumbrado-publico-de-cali-un-negocio-de-500000-millones-2341.html,mobile,0.44,0.8,0.74,0.83,2.6 s,"2,310 ms",7.3 s,4.7 s,0.035,0.031,20.7 s,0.854
2024-01-24 10:00:51,https://www.elpais.com.co/amp/cali/alcalde-alejandro-eder-revelo-que-encontraron-un-contrato-de-9-millones-de-dolares-con-una-empresa-que-ni-siquiera-estaba-enterada-del-proceso-2327.html,mobile,0.52,0.8,0.74,0.83,2.7 s,"1,610 ms",4.4 s,4.3 s,0.025,0.031,361,0.852
