Fecha,url,Plataforma,Performance,Accesibility,Best Practices,SEO,First Contentful Paint (FCP),Total Blocking Time (TBT),Speed Index (SI),Largest Contentful Paint (LCP),Cumulative Layout Shift (CLS),First Input Delay (FID),Interaction to Next Paint (INP),Time to First Byte (TTFB)
2024-01-23 10:31:45,https://www.infobae.com/colombia/2024/01/23/incendio-en-los-cerros-orientales-de-bogota-no-han-podido-apagar-las-llamas/?outputType=amp-type,mobile,0.32,0.96,0.96,1,3.1 s,"1,780 ms",8.5 s,4.4 s,0.243,0.022,18.7 s,0.46
2024-01-24 09:59:26,https://www.infobae.com/colombia/2024/01/24/en-vivo-asi-avanzan-los-incendios-en-bogota/?outputType=amp-type,mobile,0.6,1,0.93,1,2.9 s,220 ms,2.9 s,4.6 s,0.304,0.022,209,0.461
